D13,B2,1295.651,404
B2,C9,1224.583,359
C9,B15,1200.287,376
B15,A3,1305.390,437
A3,C11,1234.323,376
C11,B5,1195.443,351
B5,D3,1339.453,404
D3,E5,889.739,289
E5,D6,870.260,282
D6,E10,2104.584,623
E10,E13,880.0,282
E13,D13,870.260,282
D13,B2,1295.703,404
B2,C9,1114.584,359
C9,B15,1200.260,376
B15,A3,1415.417,437
A3,C11,1234.297,376
C11,B5,1085.442,351
B5,D3,1339.479,404
D3,E5,999.714,289
E5,D6,870.286,282
D6,E10,1994.557,623
E10,E13,880.0,282
E13,D13,870.287,282
D13,B2,1295.651,404
B2,C9,1224.609,359
C9,B15,1200.261,376
B15,A3,1305.390,437
A3,C11,1234.349,376
C11,B5,1195.417,351
B5,D3,1339.427,404
D3,E5,889.765,289
E5,D6,870.261,282
D6,E10,1994.557,623
E10,E13,880.0,282
E13,D13,870.286,282
D13,B2,1295.703,404
B2,C9,1224.584,359
C9,B15,1200.260,376
B15,A3,1415.417,437
A3,C11,1234.297,376
C11,B5,1085.416,351
B5,D3,1339.479,404
D3,E5,889.766,289
E5,D6,870.260,282
D6,E10,2104.584,623
E10,E13,880.0,282
E13,D13,870.234,282
D13,B2,1295.703,404
B2,C9,1114.609,359
C9,B15,1200.261,376
B15,A3,1415.416,437
A3,C11,1234.297,376
C11,B5,1085.417,351
B5,D3,1339.479,404
D3,E5,889.739,289
E5,D6,870.261,282
D6,E10,1994.583,623
E10,E13,880.0,282
E13,D13,980.260,282
D13,B2,1185.704,404
B2,C9,1224.557,359
C9,B15,1200.260,376
B15,A3,1415.469,437
A3,C11,1234.297,376
C11,B5,1085.390,351
B5,D3,1339.479,404
D3,E5,889.740,289
E5,D6,870.286,282
D6,E10,1994.558,623
E10,E13,989.974,282
E13,D13,870.286,282
D13,B2,1185.677,404
B2,C9,1224.609,359
C9,B15,1200.261,376
B15,A3,1415.417,437
A3,C11,1234.296,376
C11,B5,1085.443,351
B5,D3,1339.453,404
D3,E5,889.739,289
E5,D6,980.235,282
D6,E10,1994.609,623
E10,E13,880.0,282
E13,D13,870.234,282
D13,B2,1295.704,404
B2,C9,1224.583,359
C9,B15,1200.260,376
B15,A3,1305.443,437
A3,C11,1234.297,376
C11,B5,1085.442,351
B5,D3,1339.454,404
D3,E5,999.739,289
E5,D6,870.261,282
D6,E10,1994.557,623
E10,E13,880.26,282
E13,D13,870.260,282
D13,B2,1295.677,404
B2,C9,1224.610,359
C9,B15,1200.260,376
B15,A3,1305.391,437
A3,C11,1234.348,376
C11,B5,1195.417,351
B5,D3,1339.479,404
D3,E5,889.688,289
E5,D6,870.286,282
D6,E10,1994.583,623
E10,E13,879.974,282
E13,D13,980.313,282
D13,B2,1185.677,404
B2,C9,1224.557,359
C9,B15,1200.261,376
B15,A3,1415.416,437
A3,C11,1234.323,376
C11,B5,1085.417,351
B5,D3,1339.479,404
D3,E5,889.739,289
E5,D6,870.261,282
D6,E10,2104.557,623
E10,E13,880.26,282
E13,D13,870.260,282
D13,B2,1295.703,404
B2,C9,1114.558,359
C9,B15,1200.260,376
B15,A3,1415.443,437
A3,C11,1234.323,376
C11,B5,1085.416,351
B5,D3,1339.453,404
D3,E5,889.740,289
E5,D6,870.260,282
D6,E10,1994.558,623
E10,E13,989.999,282
E13,D13,870.287,282
